id,album_title,eng_album_title,album_rd,album_seq,track_title,kor_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver
185,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,0,“Thanks To” Notes,,“Thanks To” Notes,"so i’m not the best at saying things in an organized manner… but know that i always want to tell you all the beautiful things and do things that will make you feel good. my heart has not changed. it is still here, it has matured, it has grown even bigger. i try to keep my comments short because the longer it gets, the more confused i become. but it’s not easy. i really purple you all though
no matter how old i get, i will keep coming back with more love for everyone. i may not be much, but please let me be your pride and joy. i will strive to remain your awesome son, grandson, friend, younger brother, and an older brother who makes you proud

time goes by so diligently. even when everything else comes to a stop, time does not. it keeps going. this is our record that has finally seen light after such a long period. these are the memoirs of our footsteps past. these are the sounds that are frozen in space. and as special as the year 2020 is on its own, i am thrilled to be putting down the seven of our names on the album, with no other words to describe us
every time an album is released, i tend to get emotional. nonetheless, i am grateful that the seven of us have reached a new stage. we’ve passed through countless dimensions and probabilities to get here. i am thankful that this book has come to be. i am honored to be holding on to this much luck. thank you
i know better now though — that the seven of us are not the only ones standing on the empty stage in the dark. i now see the silhouettes of everyone who has been here with us throughout our history. some of them are tucked low, some are hanging unreachably high. i must say, that is what i’ve learned after 7 years of running toward the truth
i still don’t know all the names of those to whom i owe thanks. i probably can’t even write them all down. but i know that these names belong to my family, friends, the members, the agency, all the staff members and associates in the industry, and even to a brief message of encouragement from an unknown face. we all wear different name tags when we meet at different points in our lives, but i know that at this moment, i am able to smile and write this thank you note because of everyone who treated me with love when they crossed paths with me
i know though, there is one final name that deserves to be at the end of this short story. and that name would belong to armys. when i read out the word army, it sounds korean, but at times it also sounds english. sometimes it even sounds spanish. on that name tag, i see the names and faces of all armys around this planet. i fall asleep embracing these names that have come pouring into my arms like falling stars. i shall have a good dream — and i shall find a good vibe to keep going. would this not be what true love looks like? i love you all. thank you. here’s to another record of us

while being able to make an album and have people listen to our songs is a precious and happy thing, i’m always thinking of how to make more heartfelt songs that can touch all those that listen to our songs. it is because of this that making an album has a big meaning for us. i want to take this opportunity to say thank you to all the efforts and work of the people that helped us create this album
i know that words are not enough to express how thankful i am to bang pd, yoon seok jun and the rest of the big hit entertainment family. i want to show you how much more we can grow just like how much we have grown so far. i am deeply thankful
i am also so sorry and thankful to all the staff and the design team. you sleep less and work harder than us and i know i don’t express myself enough. it is because of your efforts that we are able to shine brightly. thank you from the bottom of my heart
to my members. just thank you. i know i shouldn’t take you all for granted but i keep thinking it’s just natural. i can’t imagine not having all of you. so i hope to continue going forward with all of you for a long, long time. i will try my best to do better. thank you so much and i love you
to army. it’s already been 7 years since we’ve been together. i think we’ve been able to share a lot of happy emotions together by talking about music. although there is happiness that comes from simply being happy, i think happiness that is earned through sharing our feelings is something i am truly grateful for. it is a blessing that i was able to meet all of you. i’m really curious to see how many more precious memories we will have together as the years go by. until then, i hope to continue to share this with my members and all of you. lastly, as i said before, having people listen to our music is our biggest happiness. i know i always say this but the reason we exist and are able to sing on stage is because of all you. thank you. i love you

another full album has been released. first of all, i’d like to share this honor with our army. if it weren’t for all of you, there would be no meaning of us making music. thank you and i love you army
much love to my family who is always by my side and giving me strength
and to the big hit family. now there is more staff that i don’t know that i do know but i will never forget the efforts and work of all our staff. i am happy to be able to work with the world’s best staff
to the bts members. preparing for this album was hard work and i’m glad that all our efforts weren’t wasted because we were able to complete a really amazing album. i am happy to have worked with all of you for this album. let’s promote this album well~
i also want to say thank you to all the people who listen to our music. i believe that music that doesn’t have people listening to it is incomplete music. thank you for completing our album",FALSE,FALSE,,BTS,FALSE,KOR,FALSE
186,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,1,Intro: Persona ,,Intro: Persona ,"who am i? the question i had my whole life
the question which i probably won’t find an answer to my whole life
if i were answerable with a few more words
then god wouldn’t have created all these various beauties
how you feel? how’re you feeling right now?
actually i’m real good but a little uncomfortable
i'm still not so sure if i'm a dog or a pig or what else
but then other people come out and put the pearl necklace on me
ptui!
i laugh more than i did before
i dreamt of becoming a superhero
now it feels like i really became one
but as it goes on there’s so much blabbering
one says, ""run"" another says, ""stop""
this one says, ""look at the forest"" that one says, ""look at the wild flower""
my shadow, i wrote and called it hesitation
it has never hesitated after becoming that
it keeps appearing under the stage or the light
keeps glaring at me scorchingly like a heat wave (oh shit)
hey, have you already forgotten why you even started this
you were just digging it that someone was listening
sometimes everything sounds like freakin' nonsense
you know what comes out of you when you're drunk.. like immaturity
someone like me ain't good enough for music
someone like me ain't good enough for the truth
someone like me ain't good enough for a calling
someone like me ain't good enough to be a muse
the flaws of mine that i know
maybe that's all i've got really
the world is actually not interested in my clumsiness at all
the regrets that i don't even get sick of anymore
i tumble with them every night until i'm disgusted
and twist the irreversible time habitually
there's something that raised me up again every time
the first question
the three syllables of my name and the word 'but' that should come before any of those
so i'm askin' once again yeah
who the hell am i?
tell me all your names baby
do you wanna die?
oh do you wanna go?
do you wanna fly?
where's your soul? where's your dream?
do you think you're alive?
i don't know man
but i know one thing
my name is r
the 'me' that i remember and people know
the 'me' that i created myself to vent out
yeah maybe i have been deceiving myself
maybe i've been lying
but i'm not embarrassed anymore this is the map of my soul
dear myself
you must never lose your temperature
cuz you don't need to be neither warm nor cold
though i might sometimes be hypocritical or pretend to be evil
this is the barometer of my direction i want to keep
the 'me' that i want myself to be
the 'me' that people want me to be
the 'me' that you love
and the 'me' that i create
the 'me' that's smiling
the me that's sometimes in tears
vividly breathing each second and every moment even now
persona
who the hell am i
i just wanna go
i just wanna fly
i just wanna give you all the voices till i die
i just wanna give you all the shoulders when you cry
persona
who the hell am i
i just wanna go
i just wanna fly
i just wanna give you all the voices till i die
i just wanna give you all the shoulders when you cry",FALSE,FALSE,,RM,TRUE,KOR,FALSE
187,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,2,작은 것들을 위한 시 (Boy With Luv) ft. Halsey ,작은 것들을 위한 시 ft. Halsey ,Boy With Luv ft. Halsey ,"(oh-oh-oh-oh-oh)
(oh-oh-oh-oh-oh)
(oh-oh-oh-oh-oh)
(oh-oh-oh-oh-oh)

i'm curious about you, how's your day?
oh, tell me (oh yeah oh yeah, ah yeah ah yeah)
what makes you happy?
oh, text me (oh yeah oh yeah, oh yeah oh yeah)

your every picture
i wanna have under my pillow, oh, oh bae
come be my teacher
teach me everything about you
your one, your two

listen my my baby
i'm flying high up in the sky
(with the two wings that you gave me back then)
now it's so high up here
i want you tuned in to my eyes
yeah, you makin' me a boy with luv

oh my, my, my, (uh) oh my, my, my
i've waited all my life
i want to be with you through everything
oh my, my, my, (yeah) oh my, my, my
looking for something right
okay, now, i kinda get it

(oh-oh-oh-oh-oh)
i want something stronger (i want it)
(oh-oh-oh-oh-oh)
than a moment, than a moment, love
(oh-oh-oh-oh-oh)
i have waited longer
(oh-oh-oh-oh-oh)
for a boy with, for a boy with luv

from the moment i met you, ya, my life was all you, ya
you’re the star that turns ordinaries into extraordinaries, oh yeah
one after another ay, ay, everything is special ay, ay
the things you’re interested in, the way you walk or talk, and every little trivial habit of yours

(hope world, ay)
everyone says that i used to be so little and now i became a hero (oh no)
i say that something like destiny was never my thing (oh no)
world peace (no way)
a great order (no way)
i just want to keep you safe
(boy with luv)

listen my my baby
i'm flying high up in the sky
(with the two wings that you gave me back then)
now, it's so high up here
i want you tuned in to my eyes
yeah, you makin' me a boy with luv

oh my, my, my, (uh) oh my, my, my
you got me high so fast
i want to be with you through everything
oh my, my, my, oh my, my, my
you got me fly so fast
okay, now, i kinda' get it

(oh-oh-oh-oh-oh)
love is nothing stronger (i want it)
(oh-oh-oh-oh-oh)
(than a boy with) than a boy with luv
(oh-oh-oh-oh-oh)
love is nothing stronger
(oh-oh-oh-oh-oh)
(than a boy with) than a boy with luv

i'll tell you frankly
sometimes i was a little stuck up
elevated sky, expanded halls
sometimes i prayed, let me run away
but your pain is my pain
when i realised that, i vowed to myself (yeah)
with the wings of icarus you gave me (uh)
not towards the sun but towards you
let me fly

oh my, my, my, (uh) oh my, my, my
i've waited all my life (all my life)
i want to be with you through everything
oh my, my, my, (yeah) oh my, my, my (oh, oh)
looking for something right (right)
okay, now, i kinda' get it

(oh-oh-oh-oh-oh)
i want something stronger (i want something stronger, i want it)
(oh-oh-oh-oh-oh)
than a moment, than a moment, love (mo-moment, love)
(oh-oh-oh-oh-oh)
love is nothing stronger (ooh ooh, oh yeah)
(oh-oh-oh-oh-oh)
(than a boy with) than a boy with luv",FALSE,FALSE,Halsey,BTS,TRUE,KOR,FALSE
188,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,3,Make It Right ,,Make It Right ,"the moment i noticed myself
i had to leave
i had to find out
all day all night

across the desert and the sea
this wide, wide world
i wandered
baby i

i could make it better
i could hold you tighter
on that long road
oh you're the light
uninvited
unwelcome
the only one who recognized me

this eternal night with no end in sight
it's you who gifted me the morning
can i now hold that hand?
oh oh
i can make it right

all right
all right
oh i can make it right

all right
all right
oh i can make it right

i became a hero in this world
the loud screams that seek me out
my hand, trophy and a gold microphone
all day, everywhere
but all of this is about reaching you
it's the answer to my journey
i'm singing to find you
baby to you

a little taller than i was before
with a voice a little more solid
all of this to go back to you
now i'll spread wide a map called you
my rehab
look at me, why can't you recognize me?
i don't want to hear other people's noises
your fragrance still penetrates and breaks me down
let's go back to that time

baby i know
i can make it better
i can hold you tighter
all those roads
are pointing to you

everything was useless
anything other than you
just touch me like that time

this eternal night with no end in sight
it's you who gifted me the morning
now can i hold that hand?
oh oh
i can make it right

all right
all right
oh i can make it right

all right
all right
oh i can make it right

you are still beautiful
just hold me silently like you did that day, that time
the reason i survived in hell
it's for you, it was not for me
if you know, don't hesitate and please save my life
i'm thirsty wandering this desert without you
so hurry and grab me quickly
i know the sea without you is the same as a desert

all right
i can make it better
i can hold you tighter
oh i can make it right

everything was useless
anything other than you
oh i can make it right",FALSE,FALSE,,BTS,TRUE,KOR,FALSE
189,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,4,Jamais Vu ,,Jamais Vu ,"i think i lost again
you look like you're mad
in a blur, game over over over

if this was a game
i could just load it again
i guess i gotta deal with this, deal with this
real world

it'd be better if it was a game
because it hurts so much
i need to heal my medic
but i'm another star
blame myself since i was imperfect
brake in my head, brake in my step, always
all i wanted was to do well
i wanted to make you smile, damn

please give me a remedy
a remedy to make my heart beat again
(remedy)
what should i do now
please save me, give me another chance
please give me

a remedy, a melody
a memory that will be left just for me
if i stop right now
if i just turn it off, will all be more comfortable?

i'm fine but i'm not fine
i told myself i was used to it
it always hurts like it's the first time

not a good gamer, that's right, you can't control me
it keeps hurting 'cause of trial and error and 50,000-something else
my song lyrics, each gesture
i become afraid of every word, my jamais vu
again, i try to escape as always
but still, you grab me
even as my shadow grows
my life and yours are an equal sign
so my remedy is your remedy

please give me a remedy
a remedy that will make my heart beat again
(remedy)
what should i do now
please save me, give me another chance
please give me a

(remedy)
run and run again, stumble again
(honestly)
even if it repeats forever
i'll keep running

so give me a remedy
a remedy that will make my heart beat again
(remedy)
what should i do now
please save me, give me another chance

please give me a remedy
(so is this success, i came back)
a remedy that will make my heart beat again
(i'll concentrate on reaching you no matter what, falling, stumbling)
what should i do now?
(this familiar pain seizes on me again)
save me
(it's not easy this time either)
please give me another chance
(am i giving up? no, no never)
i won't give up",FALSE,FALSE,,BTS,TRUE,KOR,FALSE
190,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,6,Interlude: Shadow ,,Interlude: Shadow ,"i wanna be a rap star
i wanna be the top
i wanna be a rockstar
i want it all mine
i wanna be rich
i wanna be the king
i wanna go win
i wanna be …
i wanna be a rap star
i wanna be the top
i wanna be a rockstar
i want it all mine
i wanna be rich
i wanna be the king
i wanna be me
i want a big thing
oh boy let me see
i got a big dream yeah

ooh, i wondered everyday how far i’d go
i came to my senses and i find myself here
yeah, hmm, shadow at my feet
look down, it’s gotten even bigger
i run but the shadow follows, as dark as the light's intense
i’m afraid, flying high is terrifying
no one told me how lonely it is up here
i can leap in the air but also plunge, now i know
running away could be an option too, pause
people say, there’s splendor in that bright light
but my growing shadow swallows me and becomes a monster
up high, high, and higher, higher
i only go higher and vertigo overtakes me
i rise, rise, i hate it
i pray, i pray, hoping to be okay

the moment i’m flying high as i wished
my shadow grows in that blasting stark light
please don’t let me shine
don’t let me down
don’t let me fly
now i’m afraid
the moment i face myself brought lowest
it so happens that i’m flying the highest
please don’t let me shine
don’t let me down
don’t let me fly
now i’m scared
don’t let me shine

try smiling – what are you hesitating for?
wasn’t this the kind of thing you were hoping for?
or cry instead – what are you scared of?
wasn’t this the kind of thing you’d been wanting?
the life you hoped for, the life you wanted
the life you chose: you achieved everything without regrets
and on top of that, you have a big house, big cars, big rings
all the things you wanted, you’ve got it all
so what’s the problem? just enjoy it
or just let it go – no?
then run – or stop
don’t whine, just choose one or the other
you’re saying i never told you that? (yeah, yeah)
you’re asking me if i really didn’t know? (oh no)
i’ll simply take just as much as you own, whatever it is
that at times, your rest becomes your fall
do you finally get it? that giving it your best effort every time is what it means to do your best
hook]
i wanna be a rap star
i wanna be the top
i wanna be a rockstar
i want it all mine
i wanna be rich
i wanna be the king
i wanna go win
i wanna be …
i wanna be a rap star
i wanna be the top
i wanna be a rockstar
i want it all mine
i wanna be rich
i wanna be the king
i wanna be me
i wanna be …

yeah i’m you, you are me, now do you know
yeah you are me, i’m you, now you do know
we are one body, sometimes we will clash
you can never break me off, this you must know
yeah yeah can’t break me off, whatever you do
yeah you’ll be at ease if you admit it too
yeah succeed or fail, whichever way you flow
yeah you can’t escape, wherever you go
i am you, you are me, now you do know
you are me, i am you, now do you know
we are one body and we are gonna clash
we are you, we are me, this do you know",FALSE,FALSE,,SUGA,FALSE,KOR,FALSE
191,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,7,Dionysus ,,Dionysus ,"drink it up
shot glasses (sippin’) link arms (tippin’)
one shot
thyrsus (grippin’) grape (eatin’)
drink it up
vibes (keep it) d style (rip it)
one shot
here (kill it) let’s steal it
the illest

just get drunk like dionysus
drink in one hand, thyrsus on the other
art splashing inside this clear crystal cup
art is alcohol too, if you can drink it, you'll get drunk fool
you dunno you dunno
you dunno what to do with
i'll show you i recommend you something different
from my mic made of ivy and rough wood
there is never a sound that comes out in one breath

until the sun comes up, where the party at
until we fall asleep, where the party at
sing it, sing it again
drink it, drink it again
we’re born again

drink it up (the pain of creation)
one shot (the scolding of this era)
drink it up (talking with myself)
one shot (okay now l’m ready fo the sho)

drink, drink, drink, drink up my glass ay
everyone all, fall, fall into this crazy artist
one drink (one shot), two drinks (two shots)
get drunk on art and say onghaeya

drink, drink, drink, drink up my glass ay
everyone fall, fall, fall into this crazy artist
one drink (one shot), two drinks (two shots)
hit the gong and say onghaeya

shot glasses (sippin’), linked arms (tippin’)
thyrsus (grippin’), grape (eatin’)
vibes (keep it) d style (rip it)
here (kill it) let’s steal it
the illest

i'm now in front of the door to the world
the cheers i hear when i get up on stage
can’t you see my stacked
broken thyrsus
at last i’m reborn

when the night comes
mumble mumble mumble
when the night comes
tumble tumble tumble
the bass, bass, bass filling the studio
bass drum goes like dum dum dum (yeah)

until the sun comes up, where the party at
until we fall asleep, where the party at
sing it, sing it again
drink it, drink it again
and we’re born again

drink it up (the pain of creation)
have a mouthful (the scolding of this era)
drink it up (talking with myself)
one shot (okay now l’m ready fo the sho)

drink, drink, drink, drink up my glass ay
everyone fall, fall, fall into this crazy artist
one drink (one shot), two drinks (two shots)
get drunk on art and say onghaeya

drink, drink, drink, drink up my glass ay
everyone fall, fall, fall into this crazy artist
one drink (one shot), two drinks (two shots)
hit the gong and call onghaeya

if we pop up
anywhere in the world, stadium party ay
born as a k-pop idol
reborn as an artist
reborn as an artist, reborn as an artist
what does it matter if i’m an idol or an artist, cheers
art at this level is over-drinking, over-drinking yeah
the new record is the fight against oneself, a fight yeah
toast to this, one shot
but i‘m still thirsty
what

you ready for this?
are you ready to get hyped up?
come on

drink, drink, drink, drink up my glass ay
everyone fall, fall, fall into this crazy artist
one drink (one shot), two drinks (two shots)
get drunk on art and say onghaeya

drink, drink, drink, drink up my glass ay
everyone fallin', fallin', fallin' into this crazy artist
one drink (one shot), two drinks (two shots)
hit the gong and call onghaeya

shot glasses (sippin’) linked arms (tippin’)
thyrsus (grippin’) grape (eatin’)
vibes (keep it) d style (rip it)
here (kill it), let’s steal it
the illest

shot glasses (sippin’) linked arms (tippin’)
thyrsus (grippin’) grape (eatin’)
vibes (keep it) d style (rip it)
here (kill it) let’s steal it
the illest",FALSE,FALSE,,BTS,TRUE,KOR,FALSE
192,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,7,Black Swan ,,Black Swan ,"do your thang
do your thang with me now
do your thang
do your thang with me now
what's my thang
what's my thang tell me now
tell me now
yeah, yeah, yeah, yeah

ayy
the heart no longer races
when hearing the music play
tryna' pull up
seems like time has stopped
oh that would be my first death
i been always afraid of

if this can no longer resonate
no longer make my heart vibrate
then like this may be how
i die my first death
but what if that moment's right now
right now

heartbeat pulsing slow in my ears
bump, bump, bump
try to flee but back into the maw
jump, jump, jump
no song affects me anymore
crying out a silent cry

ocean with all light silenced shut yeah, yeah, yeah
my wandering feet held in a rut yeah, yeah, yeah
every noise and sound's been cut yeah, yeah, yeah
killin' me now, killin' me now
do you hear me yeah
sinking slowly like in a trance nah, nah, nahstruggle but it's all ocean floor nah, nah
every moment becomes eternity yeah, yeah, yeah
film it now, film it now
do you hear me yeah

do your thang
do your thang with me now
do your thang
do your thang with me now
what's my thang
what's my thang tell me now
tell me now
yeah, yeah, yeah, yeah

deeper
yeah i think i'm goin' deeper
i keep losing focus
no, just let go of me
let my own feet carry me
i'll go in myself
in the deepest depths
i saw myself

slowly, i open my eyes
i'm in my workroom, it's my studio
the waves go darkly by in a throe
but i'll never get dragged away again
inside
i saw myself, myself

heartbeat racing in my ears
bump, bump, bump
eyes wide open into my forest
jump, jump, jump
nothing can devour me
i shout out with ferocity

ocean with all light silenced shut yeah, yeah, yeah
my wandering feet held in a rut yeah, yeah, yeah
every noise and sound's been cut yeah, yeah, yeah
killin' me now, killin' me now
do you hear me yeah
sinking slowly like in a trance nah, nah, nah
struggle but it's all ocean floor nah, nah
every moment becomes eternity yeah, yeah, yeah
film it now, film it now
do you hear me yeah

do your thang
do your thang with me now
do your thang
do your thang with me now
what's my thang
what's my thang tell me now
tell me now
yeah, yeah, yeah, yeah",FALSE,FALSE,,BTS,FALSE,KOR,FALSE
193,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,8,Filter ,,Filter ,"that uninterested face of yours, the bored tip of your toes
please, look at me now
put your phone down, don't even think of turning your head away
let me know your type
you can pick and choose me, yeah

oh, i cover your eyes with my hands
oh, get closer to the secret
i'll take you to a whole new world
yeah, open your eyes now, go

mix the colors in the palette, pick your filter
which me do you want?
the one to change your world, i'm your filter
overlay me in your heart

(okay) can you feel it now? is it still not enough?
(yes) girl, you have your chance
i can be your genie
how ‘bout aladdin?
i'll be anything
you can pick and choose me, yeah

oh, i will embrace you like in your dreams
oh, it's a secret spec
for you, every day i'll be new
it's not fun to stay the same all the time

mix the colors in the palette, pick your filter
which me do you want?
to change your world, i'm your filter
overlay me in your heart

look at me who has suddenly turned into a child
the more you look, the cuter i am, like crazy
overcoming different tastes and standards
you'll be wanting only me
yeah, because you are the one who made me

i'm a brand new filter that you've never seen before
entrust yourself to me
to see more thrilling things, pick your filter
contain only me

na-na-na-na-na-na-na-na-na
pick your filter, contain only me
na-na-na-na-na-na-na-na-na
i’m your filter, entrust yourself to me

we'll become a new us
ayy, overlay me in your heart",FALSE,FALSE,,JIMIN,FALSE,KOR,FALSE
194,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,9,시차 (My Time),시차,My Time,"24, feels like i became a grown-up faster than everyone else
my life has been a movie, all the time
i ran to where the sun rises every single night
it's like i've been to someone's tomorrow
the boy who found the world too big
keep on runnin’ errday, mic pic it up
friends ridin’ subway, i’ll be in the airplane mode
all over the world rock on, i made my own lotto
but is it too fast? there're traces of losses
don't know what to do with, am i livin' this right?
why am i alone in a different time and space?

oh, i can't call ya, i can't hol' ya
oh, i can't
and yes you know, yes you know
oh, i can't call ya, i can't touch ya
oh, i can't
let me know

can i someday finna find my time? (yeah, finna find my time)
finna find my time
someday finna find my time

oh, i think i was in yesterday
'cause everybody walk too fast
i'm a little kid grown up not knowing it (like a child who got lost)
this got me oh just trippin’
it feels i'm roaming over
don't know what to do with, am i livin' this right?
why am i alone in a different time and space?

oh, i can't call ya, i can't hol' ya
oh, i can't
and yes you know, yes you know
oh, i can't call ya, i can't touch ya
oh, i can't
let me know

can i someday finna find my time? (yeah, finna find my time)
finna find my time (yeah)
someday finna find my time (oh, yeah)

sometimes when i'm gasping for air
i wear my hat low and keep running
yeah, i don’t gotta know where i go
even if it’s opposite of sun
one time for the present
two time for the past
happy that we met each other
now til’ the very end

oh, i will call ya, i will hol' ya
oh i will
and yes you know, yes you know
oh, i will call ya, i will touch ya
oh, i will
and you know

can i someday finna find my time? (yeah)
can i someday finna find my time?
finna find my time (yeah, oh, yeah)
find my time (someday finna find my time)

oh, oh, oh, oh, oh
oh, oh, oh, oh, oh, oh
oh, oh, oh, oh, oh, oh
oh, oh, oh, oh, oh
oh, oh, oh, oh, oh, oh, oh
oh, oh, oh, oh, oh, oh, oh
oh, oh, oh, oh",FALSE,FALSE,,JUNGKOOK,FALSE,KOR,FALSE
195,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,10,Louder than bombs ,,Louder than bombs ,"now it has grown to be so clear
the unfamiliar shadow amidst those cheers
perhaps i wouldn't be able to believe the words:
""let's see and hear only good things"" no more
your silent sadness, it shakes me
in my quiet sea, waves would sometimes rise

louder than bombs, i break (ah)
all the pain pour out (ah)
from the moment i knew
the expression you had on wasn't that expression
louder than bombs, i break (oh, oh, oh)

baby, i’m nothin’er than nothin’
brighter than the light
don’t you want a thing from me
but you say i’m somethin’er than somethin’
brighter than the light
don’t you give up your life
here i stay, pray
just for better days
everyday a maze
wonder if this is my place

where’s my way?
the ground keeps quaking
i collapse on my own, mute
louder than bombs, yeah
i want to tell you, that darkness
exists everywhere, don't be afraid of it
whatever night may swallow me, i won't give up
the fight for you, we’ll shine

you and i, we feel it together
sadness and pain
it's not a coincidence
yeah, we picked this game

louder than bombs, i say (ah)
i'll tell it in front of the world (ah)
the times i've ignored you
the days where i kept running away, there won't be any more
louder than bombs, i say (oh, oh, oh)

people say they're jealous of us
the pain i have, they say it's hypocrisy
no matter what i do, i get caught up in shit
if not us, yeah, who will do it?
people say they're jealous of us
the pain i have, they say it's hypocrisy
no matter what i do, i get caught up in shit
if not us, yeah, who will do it?

louder than bombs, i sing (oh, oh, oh)
make a promise for you and i (oh, oh, oh)
whatever wave may sweep over us
we will endlessly sing to you
louder than bombs, i sing (oh, oh, oh, oh)",FALSE,FALSE,,BTS,FALSE,KOR,FALSE
196,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,11,ON ,,ON ,"i can't understand what people are sayin'
who and what do i need to follow
with each step then again grows the shadow
where is this place i open my eyes to
maybe seoul or new york or paris
i get up, unsteady on my feet (yeah)

(look) look at my feet, look down
the shadow resembles me
is it the shadow that's shaking
or is it my feet that are trembling
of course i‘m not unafraid
of course it's not all okay
but i know
awkwardly i flow
i fly together with that black wind

hey na-na-na
gotta go insane to stay sane
hey na-na-na
throw myself whole into both worlds
hey na-na-na
can't hold me down 'cuz you know i'm a fighter
carried myself into this beautiful prison
find me and i'm gonna live with ya

(eh-oh)
bring it, bring the pain, on yeah
(eh-oh)
come on up, bring the pain, on yeah
rain be pourin'
sky keep fallin'
everyday oh na-na-na
(eh-oh)
bring it, bring the pain, on yeah

bring the pain
it'll become my blood and flesh
bring the pain
no fear, now that i know the way
breathe on the small things
my air and my light in the dark
the power of the things that make me, “me”
even if i fall, i come right up, scream

even if i fall, i come right up, scream
that's how we've always been
even if my knees drop to the ground
as long as they don't get buried
it won't matter
win no matter what
whatever you say, whatever they say
i don't give a uhh
i don't give a uhh
i don't give a uhh, yeah

hey na-na-na
gotta go insane to stay sane
hey na-na-na
throw myself whole into both worlds
hey na-na-na
can't hold me down 'cuz you know i'm a fighter
carried myself into this beautiful prison
find me and i'm gonna live with ya

(eh-oh)
bring it, bring the pain, on yeah
(eh-oh)
come on up, bring the pain, on yeah
rain be pourin'
sky keep fallin'
everyday oh na-na-na
(eh-oh)
bring it, bring the pain, on yeah

where my pain lies
let me take a breath
my everythin'
my blood and tears
got no fears
i'm singin' ohhhhh
oh i'm takin' over
you should know yeah
can't hold me down 'cuz you know i'm a fighter
choosing to descend into the dark abyss
find me and i'm gonna bleed with ya

(eh-oh)
bring it, bring the pain, on yeah
(eh-oh)
come on up, bring the pain, on yeah
rain be pourin'
sky keep fallin'
everyday oh na-na-na
(eh-oh)
find me and i'm gonna bleed with ya

(eh-oh)
bring it, bring the pain, on yeah
(eh-oh)
come on up, bring the pain, on yeah
all that i know
is just goin' on & on & on & on
(eh-oh)
bring it, bring the pain, on yeah",FALSE,FALSE,,BTS,FALSE,KOR,FALSE
197,MAP OF THE SOUL: 7,MAP OF THE SOUL: 7,2020-02-21,12,욱 (UGH!),욱,UGH!,"let's go, yeah, yeah, yeah

crackle, that ember burns up again
swallows first before it reaches the oil
without doubt, bound to be swept away, yeah yeah hmm
today’s player is coming in, with the number of offenses, yeah
when it starts to bite, boom boom boom
it becomes the neighborhood drum, boom boom boom
nudge nudge, touching me for no reason, nudge nudge, yeah
if there's no reaction, just soak it in, splish splash, yeah
the truths may become false, the lies may become true
in this place, everyone becomes someone with perfect ethics
and perfect judgment, that’s funny

rage? of course you need it
when it burns up there's always a reason
mayhaps it’s our history
sometimes it changes the world
but this is not rage, this is excretion
which one is rage, you know?
pretending it's rage and killing, real rage
fed up, the countless number of people
you’re not just killing me (you're not)
we’re used to stepping on shit (we are)
look at those people who've grown numb (look)
excretion, apathy, you guys are a team, yeah

i go ugh! ugh!
i go ugh! ugh!
i’m raging at the malice-filled rage
i’m raging at the malice-filled rage
i go ugh! ugh!
i go ugh! ugh!
i’m raging at the rage that had to die out
i’m raging at the rage that had to die out (yeah yeah)

yeah, ugh! ugh! just go ugh! ugh!
until it all becomes ashes, yeah, go ugh! ugh!
yeah, ugh! ugh! just go ugh! ugh!
until it breaks, yeah, go ugh! ugh!
i go ugh! ugh!
i go ugh! ugh!
i’m raging at the malice-filled rage
i’m raging at the rage that had to die out, hey

this world, it is taken over by rage
it seems that nobody can live without rage
raging, again raging, and raging
going insane, like ugh! ugh! ugh! ugh!
there are tens of thousands of reasons to be raging
good will and evil will, all the very same
i can rage, but if there were to be damage done
to others' lives, i don't like
that’s stop, ayy
someone gets hurt at someone's actions
someone becomes gloomy at someone's speech and behaviour
someone's spur of the moment becomes someone's moment
someone's rage becomes someone's life
damn, ptooey

i go ugh! ugh!
i go ugh! ugh!
i’m raging at the malice-filled rage
i’m raging at the rage that had to die out, hey

ah, what the hell is there to be upset about being criticized a bit?
you earn a lot, why are you whining again?
you'd have to put up with at least that much, ahem
ahem, ahem, ahem, ahem
y'all, ahem, ahem, ahem, ahem
if i were the one told to do it, i would endure it all
y'all, ahem, y'all, ahem, ahem, ahem, ahem
if i were the one, just, ahem, b-hem, ahem

i go ugh! ugh!
i go ugh! ugh!
i’m raging at the malice-filled rage
i’m raging at the malice-filled rage
i go ugh! ugh!
i go ugh! ugh!
i’m raging at the rage that had to die out
i’m raging at the rage that had to die out (yeah yeah)

let's go",FALSE,FALSE,,RM; SUGA; J-HOPE,FALSE,KOR,FALSE
